pos,label
r-------- g-------- g-------- n-s---fg- a-s---na- v3saim--- n-s---na- a-s---na- a-s---na- a-s---na- u--------,i
p-s---na- g-------- d-------- v3siie--- a-s---mn- a-p---mg- v--pna--- u-------- c-------- p-s---na- a-s---mn- v3siie--- v--ana--- n-s---mn- u--------,i
a-s---fa- n-s---fa- u-------- p-s---fa- n-s---md- a-s---md- v3saia--- n-s---mn- n-s---ng- r-------- n-s---fg- n-s---ma- v--pna--- n-p---md- u--------,i
n-p---ma- g-------- n-s---mn- g-------- c-------- n-s---mn- v-pppamn- v3piia--- u--------,i
d-------- g-------- a-p---na- n-p---na- v3paia--- u-------- r-------- g-------- n-p---ma- n-p---fd- v3paia--- u-------- r-------- g-------- n-p---na- v3paia--- d-------- a-s---ma- r-------- n-s---ma- u--------,i
l-s---mn- g-------- n-s---fa- a-s---fa- n-s---fd- v-sapamn- v-srpafa- r-------- n-d---md- v3saia--- n-s---mn- u--------,i
d-------- g-------- v-sapmmn- v3saia--- n-s---mn- n-p---nd- v-sppamn- d-------- g-------- n-s---mn- n-s---mn- u-------- a-s---na- g-------- n-p---md- v3saim--- n-s---mg- a-s---mg- u--------,i
n-s---mv- g-------- c-------- n-s---mv- a-p---nv- n-p---nv- n-s---fg- d-------- g-------- v2ppme--- v--fna--- n-s---ma- d-------- n-p---mg- r-------- n-s---ma- c-------- g-------- v1pasa--- n-s---mg- u-------- g-------- g-------- d-------- n-s---ma- v2pama--- d-------- v-srpama- u--------,i
p-s---ma- g-------- g-------- r-------- n-p---nd- v3siia--- n-p---ma- a-s---mn- n-s---mn- n-s---mn- u-------- d-------- g-------- v3saia--- n-s---nd- u--------,i
a-s---fn- g-------- n-s---fn- n-s---fg- v-sapafn- r-------- n-s---na- n-s---na- v3siia--- u--------,i
a-s---ma- g-------- v3saia--- n-s---fn- a-s---fn- n-s---fn- u--------,i
d-------- d-------- p-s---ma- d-------- d-------- g-------- v1pfia--- a-s---mv- n-s---mv- u--------,i
d-------- p-s---md- r-------- n-s---nn- a-s---nn- u--------,i
d-------- g-------- g-------- p-p---mn- a-p---mn- u-------- c-------- n-s---mn- g-------- a-s---mn- c-------- n-s---fn- a-s---fn- u--------,i
d-------- g-------- g-------- a-s---fd- n-s---fd- g-------- n-s---fd- g-------- n-p---mn- r-------- n-d---mg- n-s---mg- n-p---na- v3paim--- u--------,i
d-------- n-p---mg- a-s---mn- u-------- p-s---ma- a-s---fn- v3saia--- n-s---fn- u-------- v3saia--- r-------- a-p---md- c-------- n-s---md- n-s---na- v3saia--- u--------,i
p-d---mn- g-------- d-------- g-------- r-------- n-s---fd- n-s---mg- v1ppoa--- u-------- p-s---fa- g-------- a-s---fas v3ppia--- v--pna--- u--------,i
d-------- p-s---md- a-s---md- a-s---nn- v3spia--- n-s---md- g-------- c-------- n-s---md- d-------- v--anp--- u--------,i
d-------- g-------- v-sapamg- n-p---fn- -3paia--- n-s---fa- u--------,i
p-s---ma- g-------- a-s---na- v-sapamn- v3siia--- n-p---ma- a-s---mn- n-s---mn- u--------,i
n-s---mv- p-s---na- p-s---md- n-s---ma- v2spie--- u--------,i
d-------- g-------- p-s---na- p-s---ma- v3spia--- u--------,i
d-------- d-------- p-s---na- v1sria--- d-------- a-s---mn- p-s---na- p-s---md- n-s---mn- d-------- v--anm--- r-------- a-s---mg- n-s---mg- c-------- n-s---fg- u--------,i
d-------- d-------- d-------- d-------- v1sfia--- c-------- n-p---ma- d-------- v--ana--- n-s---mg- u--------,i
v3siia--- g-------- u-------- c-------- r-------- a-p---md- v-sppamn- v3siia--- a-p---ma- n-p---ma- u--------,i
a-p---mn- g-------- g-------- n-p---mn- g-------- c-------- n-p---mn- n-p---mn- v3piia--- a-p---mn- u-------- n-s---ma- g-------- d-------- v3siia--- a-s---mn- n-s---mn- u-------- c-------- p-s---mn- g-------- v3siia--- r-------- n-s---fa- d-------- n-s---ma- v3sasa--- u-------- v3sasa--- g-------- a-p---ma- r-------- n-p---fd- a-p---mg- u--------,i
p-s---fn- g-------- p-s---md- r-------- n-s---ma- a-s---fn- v3siie--- n-s---fn- u-------- v--ana--- r-------- n-s---md- n-s---md- a-s---ma- n-s---ma- u--------,i
c-------- p-s---ma- v-sapamn- n-p---na- a-p---na- v3siia--- u--------,i
v2spma--- v2spma--- a-s---mv- n-s---mv- a-p---fa- r-------- n-p---fa- a-p---mg- u--------,i
v-sapamn- r-------- n-s---fa- n-s---mg- n-s---mg- a-p---na- d-------- d-------- v--pna--- d-------- v1spsa--- u--------,i
v--ana--- p-s---ma- v2spma--- n-s---na- v-pppama- a-p---ma- d-------- u--------,i
d-------- g-------- g-------- v3saoa--- n-s---fa- a-s---fa- n-p----g- u--------,i
d-------- g-------- d-------- d-------- a-p---na- n-p---na- v-pppamn- a-p---mn- v3ppie--- u--------,i
v3saia--- g-------- a-p---ma- n-s---fn- v-sppefn- u-------- n-p---md- g-------- n-p---nn- v3srie--- u--------,i
d-------- v3saim--- u-------- v3saia--- g-------- g-------- n-s---mn- c-------- l-s---ma- n-s---ma- v3saia--- u--------,i
d-------- g-------- v3siia--- a-p---fa- r-------- n-p---fa- a-p---mg- u-------- v3saia--- g-------- g-------- r-------- n-s---ma- n-s---ma- u--------,i
p-s---ma- g-------- v3siia--- v-sppama- r-------- n-s---fd- u-------- r-------- g-------- a-s---mn- v3srie--- n-s---mn- u--------,i
v3saia--- g-------- g-------- r-------- n-s---fg- a-s---md- n-s---md- v-srpamn- n-s---md- u-------- p-s---ma- g-------- d-------- n-p---mg- v3siia--- n-s---mn- u--------,i
p-s---md- p-s---ma- v-sapmmn- v3siia--- a-s---mn- n-s---mn- u--------,i
v2spia--- n-s---mg- n-s---mv- a-s---mg- a-s---mg- u--------,i
d-------- v3spia--- a-s---ma- v--pna--- a-s---ma- n-s---ma- p-s---md- n-p---mn- g-------- v3prie--- c-------- a-p---nn- v3sria--- u--------,i
d-------- g-------- p-s---mg- v2sama--- d-------- u--------,i
n-s---mg- g-------- p-s----d- n-s---mn- v1spia--- u-------- p-s---mn- p-s----g- d-------- v-sppamn- a-s---na- v3spie--- c-------- v3spia--- u--------,i
v--ana--- p-s----a- v3saia--- n-s---na- v-pppama- a-p---ma- d-------- u--------,i
d-------- g-------- g-------- v2saoa--- n-s---fa- a-s---fa- n-p----g- u--------,i
d-------- g-------- d-------- d-------- a-p---na- n-p---na- v-pppamn- a-p---mn- v3ppie--- u--------,i
v3saia--- g-------- a-p---ma- n-s---fn- v-sppefn- u-------- n-p---md- g-------- n-p---nn- v3srie--- r-------- n-s---mg- u--------,i
c-------- p-s----n- a-p---fd- v2spma--- n-p---fd- u-------- g-------- g-------- p-s----a- n-s---fn- v3spma--- c-------- g-------- p-s----a- a-s---mn- n-s---mn- v3sasa--- u--------,i
d-------- g-------- v-sapamn- v3saim--- u-------- p-s---ma- g-------- v3saia--- d-------- p-p---na- v-sppama- r-------- n-s---ma- p-p---nn- g-------- d-------- v--fnm--- v3piia--- u--------,i
v3siia--- g-------- p-s---mn- g-------- v--fna--- n-s---mg- n-s---fa- n-s---nd- a-s---nd- a-s---mn- u-------- d-------- g-------- l-p---na- v3slia--- p-p---na- g-------- n-s---mn- v3siie--- n-p---na- u--------,i
v--fna--- g-------- d-------- v3siia--- r-------- n-p---na- g-------- n-p---fa- g-------- n-p---md- g-------- c-------- n-p---md- r-------- a-p---fa- n-p---fa- u--------,i
v3saim--- g-------- r-------- n-s---mg- u-------- a-s---fn- g-------- p-s---ma- v3saim--- n-s---fn- u--------,i
v3siie--- g-------- v-sappmn- u-------- a-s---ma- g-------- v3siia--- n-s---ma- a-s---ma- a-s---ma- u-------- r-------- g-------- a-s---na- v3siie--- n-s---na- u--------,i
n-p---md- g-------- r-------- a-p---md- v3saim--- a-p---na- n-p---na- u-------- r-------- g-------- g-------- n-p---md- v3saim--- n-s---na- a-s---na- u--------,i
v3saim--- g-------- n-s---na- a-s---na- a-s---na- d-------- r-------- p-s---nd- v3saia--- r-------- n-p---fa- a-p---mg- a-p---mg- u--------,i
n-s---fn- g-------- g-------- n-s---fn- v3saim--- a-s---ma- n-s---ma- n-s---md- n-s---na- v-sfpafn- c-------- a-p---md- a-p---md- u--------,i
g-------- p-s---mn- n-p---md- a-p---md- v3saia--- v--pna--- n-s---fa- g-------- n-s---na- v-pppama- a-p---ma- u--------,i
p-p---mn- g-------- v3piia--- u-------- p-p---mn- g-------- v3piie--- d-------- d-------- u--------,i
n-s---fa- g-------- a-s---na- a-p---mg- v3siia--- n-p---mg- a-s---fd- r-------- n-s---fd- a-s---mg- n-s---mg- u--------,i
p-p---ma- p-s---mn- g-------- v-sapamn- a-s---fa- v3siie--- n-s---fa- u--------,i
v2pama--- a-p---mv- u--------,i
a-s---mn- p-s---md- a-s---na- v3saia--- n-s---mn- a-s---fa- r-------- n-s---fa- u--------,i
d-------- g-------- n-s---md- a-s---md- n-s---na- g-------- n-s---na- g-------- n-s---fa- g-------- a-p---na- v3slia--- u--------,i
v3saia--- g-------- g-------- r-------- n-s---fg- c-------- p-s---ma- r-------- n-s---ma- v3saia--- u--------,i
v2spia--- n-s---mg- n-s---mv- a-s---mg- a-s---mg- u--------,i
d-------- v3spia--- a-s---ma- v--pna--- a-s---ma- n-s---ma- u-------- p-s---md- n-p---mn- g-------- v3prie--- c-------- a-p---nn- v3sria--- u--------,i
d-------- g-------- p-s---mg- v2sama--- d-------- u--------,i
n-s---mg- g-------- p-s----d- n-s---mn- v1spia--- u-------- p-s---mn- p-s----g- d-------- v-sppamn- a-s---na- v3spie--- c-------- v3spia--- u--------,i
v--ana--- p-s----a- v3saia--- n-s---na- v-pppama- a-p---ma- d-------- u--------,i
d-------- g-------- g-------- v2saoa--- n-s---fa- a-s---fa- n-p----g- u--------,i
d-------- g-------- d-------- d-------- a-p---na- n-p---na- v-pppamn- a-p---mn- v3ppie--- u--------,i
v3saia--- g-------- a-p---ma- n-s---fn- v-sppefn- u-------- n-p---md- g-------- n-p---na- v3srie--- r-------- n-s---mg- u--------,i
c-------- p-s----n- a-p---fd- v2spma--- n-p---fd- u--------,i
d-------- p-s---mn- g-------- v-sapamn- v3siie--- v-sapmmn- u-------- p-s---ma- g-------- a-s---mn- n-s---mn- v3saia--- u--------,i
c-------- d-------- c-------- g-------- g-------- v1pasa--- n-p---ma- a-p---mg- u--------,i
a-p---na- g-------- p-s---mn- n-p---nd- v1sfim--- u-------- p-s---fn- n-s---fn- v3spia--- u-------- c-------- v--pna--- r-------- n-p---fd- a-p---fd- v1sfia--- u--------,i
p-p----n- g-------- d-------- a-s---mn- v--pna--- n-p---nd- u--------,i
g-------- p-s---mn- g-------- d-------- v-sapamn- r-------- g-------- v3saim--- u-------- p-p---md- g-------- v3saia--- n-s---mn- u-------- p-s---mn- g-------- n-s---mg- n-s---mn- v3siia--- a-s---mg- u-------- p-s---mn- p-p---md- d-------- v-sppamn- v3saim--- c-------- v3saia--- u--------,i
i-------- a-p---mv- a-p---mg- n-p---mv- c-------- n-p---mv- c-------- g-------- p-s---mn- l-s---ma- n-s---ma- a-p---mg- a-s---mn- v3saia--- n-s---na- g-------- v1ppoa--- c-------- v1ppoe--- d-------- u--------,i
d-------- g-------- v3saia--- p-s---mn- a-s---na- a-s---mn- a-p---mg- v3spie--- v--pna--- u--------,i
c-------- d-------- c-------- g-------- g-------- v1pasa--- n-p---ma- a-p---mg- u--------,i
d-------- g-------- v-sapamn- n-s---fg- v3siia--- v--pne--- u-------- p-p---mn- g-------- v3paia--- v3piie--- g-------- n-s---md- n-p---mg- a-p---mn- n-p---mn- u--------,i
v3piie--- g-------- n-p---mn- u--------,i
g-------- n-p---nn- v3spia--- n-p---fg- a-p---fg- n-s---fg- r-------- a-s---fg- d-------- a-s---na- v-pppefg- u-------- d-------- g-------- v3ppie--- r-------- n-p---nd- a-p---nd- u--------,i
p-p---fn- g-------- g-------- d-------- d-------- v3prie--- u-------- p-p---fn- g-------- g-------- d-------- u--------,i
d-------- p-p---mg- n-p---nn- a-p---nn- n-p---fg- r-------- c-------- n-p---fg- n-s---fg- r-------- a-s---fg- v3piie--- d-------- r-------- n-s---fa- u--------,i
r-------- g-------- p-p---md- n-s---fn- v3slia--- v-sppafn- v--pna--- n-s---mg- n-s---fn- u--------,i
p-p---mn- g-------- v3paim--- u--------,i
v3slia--- g-------- n-s---fn- u-------- r-------- g-------- v3siie--- n-s---fn- n-p---mg- v-pppamg- u-------- n-s---mn- g-------- v3siia--- u--------,i
m-------- g-------- p-p---ma- n-p---mn- v-pppamn- v3piia--- u-------- c-------- g-------- n-s---fg- v3paom--- u-------- v3paoa--- g-------- a-p---mg- n-p---mg- u--------,i
n-s---fd- g-------- v3saim--- n-s---mn- u-------- v3paip--- g-------- r-------- n-p---fa- v-papmmn- n-s---fg- u--------,i
r-------- g-------- n-s---mn- n-s---mn- v3saia--- n-s---na- v-sppamn- p-s---na- g-------- n-s---mn- v3saia--- v-sppamn- u--------,i
n-s---mn- g-------- v3saia--- n-s---md- n-s---md- n-s---md- u-------- c-------- g-------- n-s---mn- v3saia--- n-s---md- n-s---md- u--------,i
n-s---mn- g-------- n-s---mn- v3saia--- n-s---md- a-s---md- u-------- g-------- l-s---mn- d-------- n-s---mn- v3saia--- n-s---md- n-s---md- n-p---mg- u-------- n-s---mn- g-------- v-sppamn- v3saia--- a-s---md- n-s---md- u-------- g-------- l-s---mn- d-------- n-s---mn- n-s---md- v3siia--- v--pna--- u-------- a-p---fd- n-p---fd- c-------- n-s---nd- a-s---nd- v--pna--- u--------,i
p-s---nd- p-s---mn- g-------- v-sapmmn- n-p---na- a-p---md- v3siia--- u--------,i
i-------- a-p---mv- n-p---mv- n-p---mv- n-p---mv- n-s---mg- n-s---mn- p-s---ma- a-s---na- n-s---mn- n-s---fd- v3saia--- a-s---fd- u-------- a-s---mn- u-------- p-s---mn- d-------- g-------- p-s---md- v3saia--- c-------- v3saia--- n-s---fa- v-sapama- a-s---fa- v--pne--- u-------- d-------- g-------- a-s---fa- n-s---fa- v3saim--- u-------- c-------- p-s---ma- v3spia--- a-s---ma- n-s---na- v--anm--- u-------- c-------- a-s---ma- v1saia--- n-s---ma- u--------,i
d-------- d-------- n-s---md- v3spia--- a-s---md- a-s---nn- v--pna--- u-------- p-s---mn- g-------- a-p---fg- n-p---fg- v3saia--- n-p---na- c-------- d-------- d-------- v3sfia--- u--------,i
p-s---mg- g-------- n-s---nn- v3spia--- a-s---nn- u--------,i
a-s---nn- g-------- p-s---nn- g-------- v3spia--- d-------- v-pfpmmd- v--anm--- d-------- d-------- p-s---ma- p-s---ma- g-------- n-s---ma- a-p---mg- a-s---ma- n-s---ma- v--pna--- c-------- v--pne--- n-p---md- a-p---mdc u-------- n-s---nn- g-------- d-------- g-------- p-s---na- v3srie--- u--------,i
c-------- g-------- g-------- g-------- v1ppoa--- a-p---mn- g-------- n-p---mn- g-------- n-p---na- a-p---na- v-papamn- v--anp--- a-d---ma- u-------- n-p---ma- g-------- v--anm--- a-p---mn- a-p---mn- v3ppia--- u-------- p-p---mn- g-------- r-------- n-p---fa- v1paop--- a-p---mn- u-------- n-p----g- g-------- n-s---ma- a-p---mn- v1paom--- v--pna--- u-------- a-p---fn- g-------- n-p---fn- v3ppoe--- n-s---mg- u--------,i
a-s---na- p-s---mn- v1spia--- a-p---ma- v--pna--- n-p---ma- a-p---mg- n-p----g- u-------- p-p---mn- v3ppia--- r-------- n-s---fa- u--------,i
c-------- n-p---mn- a-p---fg- r-------- n-p---fg- a-p---mn- n-p---mn- v3ppia--- u-------- p-p---mn- p-s---ma- a-s---na- v3ppia--- c-------- d-------- v3ppia--- v-sppama- n-s---ng- v--ana--- d-------- v-sppena- n-s---na- u--------,i
m-------- g-------- v3pria--- n-s---mg- a-s---mg- n-p---mn- u-------- c-------- g-------- n-p---nn- v3sria--- n-p---fg- c-------- n-p---nn- v3prie--- u--------,i
l-p---fn- g-------- d-------- a-p---fn- g-------- n-p---fn- c-------- a-p---nn- n-p---nn- v3prie--- r-------- n-p---nd- v-papefn- u--------,i
p-p---md- g-------- n-s---nn- d-------- a-s---nn- p-s---ng- r-------- d-------- v1paim--- u--------,i
d-------- d-------- c-------- g-------- p-s---mn- v1sasa--- v1ppse--- a-p---mn- u--------,i
v1ppsa--- r-------- n-p---fd- a-s---fa- r-------- a-s---fa- n-s---fa- u--------,i
d-------- g-------- d-------- n-s---fa- v1pfia--- a-s---fa- u--------,i
d-------- v3saim--- u-------- p-p---md- g-------- n-s---ma- r-------- n-p---nd- v3siia--- a-p---nd- r-------- n-s---fa- a-p---mn- d-------- n-s---fg- v3paia--- u--------,i
v3saip--- g-------- n-s---fn- d-------- n-p---nn- a-p---nn- n-s---fg- n-s---mg- a-s---mg- u-------- p-p---na- g-------- g-------- n-s---mn- g-------- n-s---mn- g-------- v3saia--- v-sapamn- n-s---mg- n-s---mg- r-------- n-p---fg- u--------,i
d-------- g-------- c-------- v3sasa--- n-s---mn- a-s---na- n-s---na- v-sapamn- a-s---mn- v-sppamn- u-------- r-------- g-------- v3spia--- n-p---md- u-------- d-------- p-p---mg- a-s---fn- n-s---fn- v3saip--- u--------,i
p-p---mn- g-------- n-s---md- n-p---fa- r-------- v3piie--- u-------- n-p---mg- g-------- d-------- n-s---fn- v3siie--- v-sppefn- u--------,i
p-p---mn- g-------- a-p---md- v3piia--- v--pne--- n-p---fg- c-------- v--pna--- r-------- n-s---fa- a-s---fa- u-------- n-p---ma- g-------- v3piia--- u--------,i
n-s---fn- g-------- n-s---ma- v3saia--- d-------- v-pppemg- u--------,i
r-------- g-------- v3piia--- n-p---na- n-p---fg- u--------,i
d-------- g-------- a-p---md- d-------- n-s---mn- v3saip--- c-------- g-------- n-s---fa- n-s---fn- r-------- n-s---ma- v3saia--- u--------,i
i-------- i-------- a-s---mg- n-s---mg- n-s---nv- n-s---fv- u-------- d-------- g-------- n-s---ma- g-------- a-s---fa- r-------- a-s---fa- n-s---fa- a-p---mn- v3pfim--- r-------- a-p---na- n-p---na- n-s---fg- u-------- r-------- g-------- g-------- n-s---fa- n-s---md- c-------- n-p---md- v3paoa--- a-s---fa- n-s---fa- u-------- p-s---fg- r-------- a-p---mn- a-p---mg- r-------- n-s---fd- v3paim--- a-s---fg- r-------- a-s---fg- n-s---fg- u--------,i
d-------- v2spma--- d-------- r-------- n-s---ma- a-p---mg- a-p---mg- u--------,i
a-p---nd- a-p---nd- n-p---nd- v2spma--- n-s---ma- a-s---ma- u-------- g-------- g-------- v2spma--- n-p---fa- n-s---fa- g-------- v--pna--- a-p---fa- u--------,i
d-------- v3siie--- u-------- d-------- g-------- v3saia--- n-s---fn- a-s---fn- n-s---fn- u-------- v3saia--- g-------- r-------- n-s---mg- n-p---ng- v-sapafn- u--------,i
d-------- g-------- v3siia--- a-p---fa- r-------- n-p---fa- a-p---mg- u--------,i
v3saia--- d-------- n-s---ma- n-s---md- n-s---fa- a-s---ma- v-srpama- u--------,i
d-------- g-------- p-s---mn- g-------- n-s---fg- a-s---fg- a-s---fg- v3siie--- u-------- c-------- p-s---ma- n-s---nn- n-s---fa- c-------- n-s---ma- v3siia--- u--------,i
d-------- g-------- v-sppefn- v3siia--- a-s---fn- n-s---fn- u--------,i
a-s---mv- n-s---mv- a-s---mv- n-s---mv- u-------- d-------- g-------- n-s---ma- g-------- a-s---fa- r-------- a-s---fa- n-s---fa- v2pfim--- r-------- n-p---fd- a-p---fd- v-papamn- u-------- r-------- g-------- g-------- n-s---fa- n-s---md- c-------- n-p---md- v2paoa--- a-s---fa- n-s---fa- u-------- p-s---fg- r-------- a-p---mn- a-p---mg- r-------- n-s---fd- v3paim--- a-s---fg- r-------- a-s---fg- n-s---fg- u--------,i
d-------- v2spma--- d-------- r-------- n-s---ma- a-p---mg- u-------- g-------- g-------- d-------- v2spma--- u-------- a-p---nd- g-------- a-p---nd- n-p---nd- v2spma--- n-s---ma- a-s---ma- u-------- g-------- g-------- v2spma--- n-p---fa- n-s---fa- g-------- v--pna--- a-p---fa- u--------,i
d-------- v3saim--- u-------- p-s---mn- g-------- v3saia--- n-s---fg- n-s---fa- v-sapafg- u-------- v3saia--- g-------- v--pna--- u-------- r-------- g-------- n-s---fa- v3saia--- u--------,i
p-s---fa- g-------- v3saia--- n-s---mn- n-s---mn- a-s---mn- p-s---mn- p-s---md- v3siia--- u--------,i
a-s---mn- g-------- n-s---mg- n-s---mg- a-s---mn- v-sapamn- v3saim--- p-s---md- n-s---na- a-s---na- a-s---na- d-------- u--------,i
r-------- p-s---nd- v3saia--- r-------- n-p---fa- a-p---mg- a-p---mg- u--------,i
p-s---ma- p-s---ma- g-------- n-s---ma- c-------- a-s---ma- n-s---ma- v3spoa--- p-s---ma- g-------- a-p---nd- n-p---nd- v3saia--- v-sapamn- u--------,i
a-s---mv- d-------- p-s----a- v3sria--- a-s---ma- d-------- v--pne--- u-------- c-------- a-s---mn- g-------- v2srme--- c-------- a-p---ma- v2spma--- n-p---ma- u--------,i
d-------- g-------- g-------- d-------- v2sria--- a-s---mn- n-s---mn- n-s---mg- u--------,i
d-------- g-------- v3spie--- u-------- d-------- g-------- v3sfie--- n-p---ma- a-p---mg- u--------,i
r-------- n-s---fd- g-------- d-------- a-p---mn- v1paia--- a-s---na- v3saia--- u--------,i
d-------- p-s---na- v-sapmmn- v3sasa--- a-s---na- n-p---ma- a-p---mg- u--------,i
n-s---mn- g-------- a-s---mn- v3spia--- a-p---mg- n-p---mg- u-------- n-s---fn- g-------- r-------- n-s---mg- v3spia--- u-------- v3spia--- g-------- p-s---ma- n-s---mn- n-s---mn- u--------,i
p-s---ma- g-------- d-------- n-s---mg- g-------- n-s---ma- v3saoa--- v-sppama- g-------- v3saoa--- u-------- p-s---ma- n-s---nd- v3saia--- v3saia--- g-------- n-s---md- u--------,i
a-s---mv- d-------- v2srme--- c-------- a-p---mg- n-s---ma- v2spma--- u-------- p-p---mn- p-s----g- a-p---mn- v3ppia--- u-------- p-s----n- g-------- a-s---mn- c-------- a-s---mn- d-------- g-------- r-------- n-s---md- a-s---mn- d-------- g-------- r-------- n-s---fd- u--------,i
d-------- g-------- g-------- a-p---mn- v1pasa--- d-------- a-p---mn- u--------,i
d-------- a-s---nn- n-s---fn- u--------,i
a-s---mn- n-s---mn- v3spma--- u-------- a-s---mn- n-s---mn- u-------- p-s---md- v3saia--- n-s---mg- n-s---mn- a-s---mg- n-s---na- g-------- c-------- n-p---fa- u-------- c-------- p-p---md- v3spsa--- u--------,i
d-------- p-s---mn- g-------- v-sppamn- v3siia--- n-s---ma- u--------,i
p-p---mn- g-------- n-s---fa- g-------- d-------- v3piie--- n-p---fg- r-------- c-------- n-p---fg- n-s---fd- u-------- d-------- c-------- n-s---nn- a-s---fg- n-s---fg- n-s---md- a-s---md- v3spie--- u-------- v3spia--- g-------- g-------- n-s---mn- u--------,i
a-p---mn- g-------- g-------- v3paim--- u-------- v3paip--- g-------- r-------- n-p---fa- u--------,i
n-s---mn- g-------- d-------- a-s---mn- a-s---mn- v3siia--- u-------- p-s---mn- n-p---na- n-p---fd- a-p---fd- a-p---na- g-------- a-p---na- g-------- v3slia--- d-------- u-------- g-------- d-------- r-------- n-s---ma- u-------- v--pna--- n-p---md- u-------- c-------- p-s---nn- p-s---nn- p-s---md- v3saom--- a-s---nn- a-p---md- v--pna--- u--------,i
a-s---mn- g-------- n-s---mn- r-------- n-s---fa- v3saia--- u--------,i
a-s---mn- v3siia--- u-------- a-s---mn- g-------- a-s---ma- n-s---ma- u--------,i
l-d---mn- g-------- p-s---md- n-d---mn- a-d---mn- r-------- n-s---na- v-drpamn- u--------,i
g-------- r-------- a-s---mn- v3siia--- n-s---fa- u-------- a-s---fn- g-------- v3sria--- n-s---fn- u--------,i
a-s---mn- g-------- n-s---md- d-------- v3siia--- c-------- n-s---md- u--------,i
p-d---ma- g-------- v3siia--- u--------,i
d-------- d-------- n-s---md- a-s---md- a-p---na- v-sppamn- v3siia--- n-p---na- u--------,i
p-s---md- g-------- g-------- a-p---mn- d-------- v3piie--- v3paip--- g-------- r-------- n-s---md- u--------,i
g-------- p-s---mn- a-p---na- v-sppamn- n-s---ma- v3siia--- n-s---md- u--------,i
n-s---mv- p-s----g- g-------- d-------- v2spie--- c-------- v2spia--- u--------,i
a-p---fn- p-s----d- n-s---mg- n-p---fn- u-------- a-p---fn- g-------- n-p---fn- v3ppia--- r-------- n-p---fd- a-p---fn- u-------- p-p---fa- p-s----d- a-p---mn- a-s---md- v1ppia--- c-------- g-------- n-s---na- v1pasa--- u--------,i
c-------- d-------- d-------- n-s---mg- v2spie--- u-------- p-s---ma- g-------- p-s---mn- v3sfia--- n-p---mg- a-p---mg- r-------- n-s---fg- n-s---mg- n-p---na- u-------- p-s---ma- g-------- p-s---mn- v-sapamn- v1sasa--- c-------- a-s---mn- a-p---mg- u-------- c-------- n-s---fa- a-s---fa- u-------- c-------- v2spie--- r-------- n-s---fd- u-------- p-s---fa- g-------- a-s---mn- d-------- v2spie--- u--------,i
d-------- g-------- v3sria--- n-s---ma- v-sppama- a-p---ng- v--pna--- n-p---ma- a-p---mg- u--------,i
i-------- a-p---mv- a-p---nv- n-p---nv- n-p---fv- d-------- a-p---mv- d-------- g-------- r-------- n-p---fd- v1ppse--- u-------- p-s---ma- g-------- v1ppsa--- d-------- r-------- n-s---fd- n-p---na- v--pna--- u-------- c-------- v3sase--- c-------- g-------- p-s---na- p-s---md- p-p---mn- v1pasa--- c-------- d-------- d-------- u--------,i
p-s---mn- d-------- d-------- n-s---ma- p-s---mg- a-s---na- a-s---mac n-s---ma- v3saia--- u--------,i
v-sapamn- g-------- v3spia--- n-s---na- a-s---mn- v-sapamn- u--------,i
d-------- d-------- d-------- n-s---md- n-s---mn- n-p----d- u-------- c-------- a-s---mn- u--------,i
d-------- g-------- g-------- n-s---mv- d-------- a-p---na- v2saoe--- u--------,i
d-------- v3saim--- v-sppamn- n-s---ma- n-s---ma- n-p---mg- u-------- n-s---mn- u--------,i
p-s---md- g-------- d-------- v3siie--- a-s---mn- n-s---mn- u-------- c-------- p-s---ma- d-------- v-sapamn- a-s---md- v3saia--- n-s---md- u--------,i
n-s---mv- a-s---mv- u-------- a-s---mn- g-------- v-sppamn- n-s---mn- u-------- v2spme--- u-------- g-------- g-------- v2spma--- a-s---mn- v--pna--- n-p---md- u--------,i
d-------- g-------- p-s---mn- p-s----g- v1spia--- a-s---ma- n-s---ma- a-s---ma- v--pna--- u-------- a-p---mn- r-------- n-p---md- r-------- n-s---fa- v3paia--- u--------,i
d-------- d-------- g-------- n-p---ma- r-------- n-s---na- v-sppamn- v2spoa--- u-------- c-------- p-p---md- n-p---na- g-------- v2spoa--- u-------- n-s---ma- g-------- v2spoa--- u--------,i
d-------- g-------- p-s---na- g-------- d-------- v1pria--- c-------- v3sfim--- p-p---nn- n-p---nn- u-------- c-------- d-------- c-------- d-------- v1pasa--- n-p---mn- a-p---mg- u--------,i
d-------- d-------- n-s---md- n-s---md- n-s---md- n-p---mg- v2srie--- v-sppamn- u-------- c-------- p-s---md- d-------- a-p---na- v3ppia--- n-p---mn- n-p---mn- u--------,i
p-s----n- g-------- v-sppamn- v2spia--- u--------,i
d-------- r-------- p-s----d- v1sfia--- u-------- p-s---nn- g-------- d-------- v-srpenn- v3sfim--- u--------,i
