pos,label
c-------- d-------- d-------- u-------- n-p---ma- l-p---ma- a-p---ma- n-p---ma- v-pppemn- v1pfim--- v--pne--- n-s---mg- v-pppama- d-------- d-------- d-------- v2ppse--- u--------,t
p-p---na- d-------- l-p---mn- n-p---mn- v3paia--- u--------,t
c-------- d-------- l-p---mg- d-------- n-p---mg- v3paia--- l-p---mn- n-p---mn- l-p---na- n-p---na- l-p---na- r-------- l-p---ma- n-p---ma- c-------- l-p---mg- n-p---mg- p-p---na- v3paia--- u-------- v-papmmn- a-p---ma- v3piie--- r-------- p-p---ma- a-p---ma- r-------- l-p---ng- v-pppang- u--------,t
d-------- l-p---mg- d-------- a-p---mgc r-------- l-s---na- p-s---na- l-p---fn- n-p---fn- v3piia--- u-------- v--pna--- d-------- l-p---ma- n-p---ma- d-------- c-------- a-p---na- v--pna--- r-------- a-s---nd- u--------,t
v-sapamn- d-------- n-s---mn- l-s---mn- n-s---mn- p-p---mg- u-------- n-s---mn- d-------- a-s---mn- v-sppamn- v--pna--- c-------- a-s---mn- u-------- v3saia--- p-p---na- u--------,t
d-------- p-s---mn- a-p---mg- d-------- n-p---mg- a-s---mn- v1spia--- u-------- i-------- n-p---mv- u-------- c-------- p-p---mg- l-p---ma- r-------- l-s---fd- a-s---fd- n-s---fd- v1spia--- u-------- c-------- d-------- n-s---fd- v--ana--- p-s---ma- l-s---ng- n-s---ng- u-------- p-s---na- d-------- l-p---mn- a-p---mn- v3paoa--- u-------- c-------- a-s---na- c-------- a-s---na- v-sapama- u--------,t
v2paoa--- d-------- d-------- p-s---ma- r-------- p-s---mg- d-------- v2ppie--- d-------- d-------- a-s---ma- v-sapmma- u-------- c-------- d-------- p-s---mn- p-s---ma- v3spoe--- u--------,t
r-------- d-------- d-------- n-p---ma- c-------- l-p---ma- a-p---ma- a-s---fn- p1p---mg- l-s---fn- n-s---fn- u-------- c-------- r-------- a-p---ng- a-s---nn- d-------- r-------- a-p---na- v--ana--- u--------,t
r-------- d-------- n-p---ma- p-p---mn- n-s---fa- d-------- d-------- v3ppia--- d-------- d-------- n-s---fg- a-p---mns v3ppia--- c-------- l-p---nd- p-p---nd- a-p---nd- a-p---na- v3prie--- u-------- n-s---md- d-------- a-s---md- c-------- a-s---md- d-------- n-p---fd- d-------- n-p---md- d-------- n-p---nd- c-------- n-s---md- a-s---mn- d-------- r-------- a-s---nd- n-s---nd- d-------- n-s---nd- a-s---nd- v3spia--- u-------- d-------- c-------- d-------- n-p---ma- a-p---ma- n-s---mg- a-p---ma- v3ppia--- u-------- d-------- v3spia--- r-------- p-p---ma- d-------- n-s---ma- v--anm--- c-------- p-s---nd- v-papama- a-p---ma- v--anp--- u--------,t
a-s---na- l-p---fd- n-p---fd- u--------,t
d-------- a-p---mnc v1ppia--- u--------,t
c-------- d-------- v1pasa--- c-------- v1pase--- u-------- n-s---mn- v3sfim--- u--------,t
d-------- l-p---nd- n-p---nd- u--------,t
d-------- a-s---nd- a-s---na- d-------- p-s---ng- v1ppia--- d-------- d-------- r-------- a-s---nd- v1ppia--- c-------- d-------- r-------- l-p---ng- a-p---ng- v1ppia--- u--------,t
d-------- d-------- p-s---mn- v3spoa--- c-------- l-p---nd- n-p---nd- p-p---mg- c-------- l-s---nd- n-s---nd- v1ppia--- u-------- c-------- l-s---fa- n-s---fa- v3piia--- v-pppamn- u--------,t
l-p---md- d-------- a-s---fn- n-s---fn- v3spia--- a-s---fn- p-s---fg- v3ppia--- u-------- c-------- r-------- n-s---fg- p-p---ng- v3ppie--- v3pfim--- u--------,t
c-------- d-------- d-------- l-p---ma- n-p---ma- v--pna--- v1pfimf-- u-------- v3sfia--- d-------- p-p---md- n-p----d- v--pna--- l-s---na- a-s---na- v-pppamd- n-p---md- u--------,t
a-s---mn- d-------- v3sfim--- p1p---mg- l-s---mn- n-s---mn- u--------,t
c-------- d-------- d-------- d-------- n-p---fd- v1pfia--- c-------- l-p---fa- n-p---fa- v1pfia--- r-------- p-p---fg- l-s---na- a-s---na- v3ppia--- u-------- v1pfim--- l-p---na- a-p---nac u--------,t
d-------- c-------- p-s---nd- d-------- v--pne--- d-------- a-s---nn- u-------- d-------- d-------- c-------- c-------- v1pfia--- v--ana--- d-------- l-s---fg- n-s---fg- u--------,t
d-------- d-------- d-------- a-s---fd- d-------- l-s---fd- n-s---fd- v1ppse--- c-------- a-s---na- v3sfip--- l-s---mn- n-s---mn- u-------- c-------- l-s---fa- n-s---fa- p-p---mg- v1pasa--- u--------,t
v1sria--- d-------- d-------- c-------- d-------- l-p---md- n-p---md- p-s---ma- v1pasa--- u--------,t
d-------- v-srpann- n-p---ma- n-s---nd- d-------- l-s---fd- n-s---fd- v--ana--- c-------- d-------- a-p---ma- v--anp--- l-s---md- n-s---md- u--------,t
d-------- d-------- d-------- d-------- p-p---ma- v1spia--- l-p---ma- d-------- n-p---ma- p1p---mg- v--pna--- v--pna--- c-------- v-pppama- d-------- v--pna--- u-------- c-------- n-p---na- d-------- d-------- v--pna--- u-------- v--pna--- c-------- c-------- v--pne--- d-------- n-s---ma- d-------- v-pppama- c-------- c-------- v1pasa--- u-------- c-------- r-------- p-s---nd- d-------- l-p---na- a-p---na- p-p---mg- v--pne--- n-p---mg- d-------- n-s---fd- d-------- n-p---mg- c-------- n-p---mg- u-------- c-------- d-------- a-s---fa- d-------- n-s---ng- c-------- n-p---ng- n-s---fa- v1pfim--- u-------- a-s---nn- d-------- u-------- a-p---mn- c-------- d-------- p1p---mn- r-------- n-p---mg- v1ppie--- u-------- d-------- n-p---ma- a-s---na- u-------- c-------- d-------- n-p---ma- v-papama- v--anp--- u-------- u-------- c-------- l-p---na- p-p---mg- d-------- v1ppse--- u--------,t
d-------- c-------- d-------- v3ppsa--- p-s---na- v-pppemg- p1p---mg- u-------- p-p---nn- n-p---nn- u--------,t
c-------- d-------- d-------- u-------- v-papang- n-p---ng- a-------- c-------- a-p---ng- a-s---nac d-------- u-------- c-------- v3spsa--- u-------- v-prpemn- v1ppia--- r-------- p-p---ma- u--------,t
d-------- d-------- v-pppamn- p1p---mg- d-------- l-s---fa- d-------- n-s---fa- c-------- l-p---ma- n-p---ma- p-s---fd- a-p---na- v-pppama- d-------- d-------- v3ppoa--- u-------- d-------- n-s---fa- d-------- a-s---fa- v-pppamn- c-------- r-------- v-pppang- a-p---ng- c-------- d-------- v-prpeng- v-pppemn- u--------,t
d-------- d-------- a-s---na- p-s---na- v2pasa--- l-s---fa- n-s---fa- p-p---mg- c-------- n-s---ma- v--pna--- d-------- d-------- a-s---nnc a-s---nd- a-s---nac v3srie--- u--------,t
p-s---fg- v--pne--- v3spia--- d-------- r-------- a-s---na- u-------- c-------- d-------- r-------- n-s---fa- v-papama- p-p---ma- a-p---mac v--pna--- u--------,t
c-------- d-------- a-p---mn- l-p---nd- l-p---mg- n-p---mg- n-p---nd- v-pappmn- v1pfia--- p-s---fa- u-------- v2ppma--- c-------- d-------- a-s---nac c-------- a-s---nac l-s---fd- n-s---fd- v1pfia--- u--------,t
n-p---na- d-------- d-------- d-------- n-p---fg- c-------- n-p---mg- a-s---nn- d-------- v--ana--- u--------,t
n-s---ma- d-------- a-p---ma- v-papmma- r-------- l-p---mg- a-p---mg- u-------- p-s---ma- d-------- v3spia--- v--rna--- r-------- p-s---na- v3sfia--- u-------- d-------- a-s---nn- d-------- v--ane--- u--------,t
d-------- n-s---fn- a-s---fd- a-p---ma- a-s---fd- n-s---fd- d-------- a-s---na- v--ana--- v3spma--- v--pna--- u--------,t
v3ppia--- d-------- d-------- p-p---md- d-------- a-p---mnc n-p---na- v-pppamn- n-p---mn- u-------- c-------- v3spia--- l-s---mn- n-s---mn- d-------- n-p---ng- l-s---na- a-s---na- c-------- n-s---fg- u-------- r-------- p-s---fa- l-p---nn- n-p---nn- v3spia--- u-------- d-------- d-------- c-------- n-p---md- r-------- a-p---ma- u--------,t
v1pasm--- d-------- a-s---na- p-s---fa- u-------- d-------- d-------- l-p---md- l-p---mg- n-p---mg- n-p---md- a-s---na- v1ppse--- u-------- p-p---mn- d-------- d-------- l-p---ng- v-pppang- l-s---na- a-s---nac r-------- a-p---na- l-s---fg- n-p---fa- v1pfia--- u-------- p-p---mn- c-------- r-------- n-s---fa- p-s---na- p-p---ng- v1pasa--- u--------,t
d-------- l-s---na- a-s---na- c-------- v-sppana- u-------- p-s---na- v3ppie--- d-------- p1p---mg- u-------- d-------- v2ppme--- u--------,t
v-pppamn- d-------- d-------- a-s---nac d-------- v2paom--- r-------- l-s---na- a-p---mn- v--pna--- u-------- c-------- d-------- a-s---fa- c-------- a-s---fas n-s---fa- r-------- a-s---ng- v1ppie--- u--------,t
d-------- v3spie--- d-------- n-s---fn- a-s---fn- p-s---nn- v--pna--- u--------,t
a-p---mn- d-------- r-------- p-s---na- n-p---fd- d-------- d-------- v1ppia--- c-------- n-p---fd- a-s---nac a-p---mg- v1ppia--- u--------,t
l-p---mg- d-------- r-------- n-s---md- v-pppamg- p1p---ma- r-------- l-p---na- a-p---na- r-------- l-s---na- v--pna--- p1p---md- d-------- v1ppie--- n-s---fd- u-------- c-------- c-------- p-s---mn- d-------- r-------- n-s---fd- v3spsa--- u-------- p-s---na- d-------- d-------- v-pappmn- v1paip--- u--------,t
a-p---mn- d-------- c-------- a-p---mn- r-------- l-s---na- a-s---na- v1ppie--- u-------- l-s---nn- d-------- c-------- n-s---fn- n-s---fg- a-s---na- v3spia--- u-------- n-s---fg- c-------- n-s---fn- u-------- a-p---mn- c-------- a-s---nac l-p---mg- n-p---mg- l-s---fg- n-s---fg- v-pppemn- c-------- r-------- n-s---fd- a-s---nac d-------- c-------- p-p---mg- v--pna--- u-------- c-------- d-------- l-p---na- a-p---na- a-p---mn- d-------- v-pppamn- l-p---fa- l-p---mg- a-p---mg- n-p---fa- n-s---md- d-------- v-pppemn- d-------- n-s---nd- v--pna--- u-------- v--pna--- c-------- l-p---fa- d-------- n-p---fa- l-p---mg- d-------- a-p---ma- v--pna--- c-------- l-p---fa- v-pppafa- n-p---fa- d-------- n-s---md- a-p---fa- u--------,t
d-------- d-------- d-------- r-------- d-------- v-pppema- l-p---ma- a-p---ma- n-s---nd- v1piie--- u--------,t
d-------- d-------- r-------- p-p---mg- d-------- v-pfpmmg- v--pna--- v3siia--- l-p---fa- n-p---fa- u-------- c-------- d-------- p1p---mg- a-p---mg- d-------- v-pppemg- u--------,t
a-s---na- d-------- v--pna--- d-------- v3siia--- v--pna--- n-s---ma- n-s---mg- u-------- a-s---ma- c-------- v--pna--- p-s---mn- r-------- l-p---nd- a-p---nds v3spie--- u--------,t
a-p---fa- d-------- p-p---fa- l-p---mn- n-p---mn- d-------- p1p---md- v3paia--- n-p---fa- c-------- p-p---mn- r-------- a-s---ng- v-pppemn- v1ppia--- d-------- v1pasa--- u-------- c-------- v-pappmn- r-------- a-s---nd- n-s---nd- n-s---fg- r-------- a-p---ng- n-p---ng- d-------- n-p---ng- d-------- n-p---fg- c-------- n-s---fg- v1pasa--- u-------- c-------- r-------- n-s---fa- u--------,t
v3spia--- d-------- p1p---md- d-------- a-p---mg- r-------- n-s---fa- u--------,t
d-------- r-------- l-p---ma- n-p---ma- v2ppma--- d-------- r-------- l-s---fg- n-s---fg- u-------- v2ppma--- c-------- r-------- p-p---ng- l-p---mn- a-p---mn- v3ppia--- v--pne--- u-------- d-------- d-------- c-------- a-p---mg- v-pppamg- p-p---mg- n-p---fa- v--ana--- u--------,t
r-------- d-------- l-s---ma- v-sppama- d-------- a-s---na- a-s---nn- c-------- r-------- v-sppama- v--pna--- u--------,t
v2ppme--- d-------- l-s---ma- n-s---ma- d-------- u--------,t
p-p---na- d-------- d-------- a-p---na- v2pfim--- c-------- l-p---md- a-p---md- a-p---nas u--------,t
d-------- l-s---mn- d-------- n-s---mn- p-p---na- v3saia--- u--------,t
v-sapamn- d-------- n-s---mn- a-s---mn- u-------- n-s---mn- l-p---mg- n-p---mg- d-------- v-sppamn- u-------- v3saia--- u-------- l-p---md- n-p---md- u-------- d-------- u--------,t
l-p---ma- d-------- n-p---ma- l-p---ma- a-p---ma- l-p---mg- n-p---mg- d-------- v1spia--- u--------,t
v-papamn- d-------- a-p---na- p-p---ma- d-------- v3paia--- c-------- d-------- v3ppia--- l-p---ma- a-p---ma- n-p---ma- c-------- l-s---fa- n-s---fa- u--------,t
d-------- c-------- r-------- l-p---ma- n-p---ma- v3paim--- a-p---mn- d-------- u-------- r-------- c-------- p1p---ma- a-p---mn- d-------- u-------- a-s---fg- n-s---fg- a-p---mn- v3ppia--- u-------- c-------- r-------- a-p---mg- a-p---mn- v3prie--- u--------,t
p1p---mn- d-------- a-p---mn- d-------- d-------- c-------- d-------- v1ppia--- u-------- c-------- l-p---ma- n-p---ma- u-------- c-------- v1ppsa--- u-------- d-------- v1pfim--- v-pppema- c-------- v1pfia--- v--pna--- u--------,t
l-p---mn- d-------- d-------- v3ppia--- d-------- v--pna--- u--------,t
p-p---md- d-------- d-------- n-p---nn- v3spia--- a-p---nn- d-------- n-p---fn- c-------- n-p---mn- u-------- p1p---md- c-------- n-p---mn- a-p---mn- u-------- p-p---ma- d-------- a-p---nn- l-p---md- n-p---md- v3spia--- u-------- c-------- n-p---fd- c-------- n-p---md- a-p---nn- d-------- n-s---md- d-------- p-p---ma- v-pppema- u-------- c-------- a-p---nn- r-------- a-s---nd- d-------- a-s---nd- n-s---nd- u--------,t
d-------- c-------- p1p---ma- v3spia--- v--pne--- v-pppema- p-s---mn- v3spma--- u-------- c-------- l-p---ma- v-pppama- v--pna--- d-------- v3spia--- a-s---ma- n-s---ma- v--pne--- u--------,t
v2ppme--- d-------- u-------- i-------- n-p---mv- u-------- d-------- l-s---fg- n-s---fg- l-s---ma- n-s---ma- u-------- c-------- d-------- l-p---ma- n-p---ma- v2ppma--- a-p---mac v--pne--- c-------- l-p---ma- n-p---ma- v1ppsa--- u-------- c-------- r-------- l-p---md- n-p---md- v1ppsa--- r-------- l-p---ma- v-pppama- u--------,t
p-p---na- v-sapamn- v3siia--- p-s---mn- n-s---mn- v-sppamn- r-------- l-s---fa- n-s---fa- l-p---mg- n-p---mg- u--------,t
l-s---mn- d-------- u-------- v3ppia--- d-------- n-s---fd- c-------- d-------- n-s---fd- u-------- d-------- v3siia--- v--pna--- l-s---fa- n-s---fa- a-s---fn- a-s---fnc u-------- c-------- v-sppemn- p-p---ma- d-------- v-pppema- l-s---fa- n-s---fa- r-------- l-s---na- v--pna--- d-------- v--ana--- v3saia--- p-s---md- d-------- p-p---mg- u-------- i-------- n-p---mv- u-------- v3ppia--- v--rne--- l-p---fn- n-p---fn- c-------- l-p---mn- n-p---mn- v--pna--- u-------- v3sama--- r-------- a-s---na- l-s---na- n-s---na- u-------- v-sapamn- a-s---na- n-s---na- p-p---md- u-------- p-s---md- c-------- d-------- v3ppia--- u-------- r-------- l-p---na- r-------- a-p---na- u--------,t
v-papamn- d-------- v3paia--- u-------- c-------- a-s---nd- a-p---mnc v3paim--- p-p---md- v3piia--- l-p---fn- n-p---fn- v--rne--- u--------,t
v-papamn- d-------- l-p---ma- n-p---ma- v3paia--- c-------- p-p---md- d-------- v3ppoa--- v--pna--- l-p---mn- n-p---mn- u-------- v--pne--- c-------- d-------- l-p---ma- a-p---ma- n-p---ma- v-papamn- n-s---fa- v--ana--- u-------- c-------- d-------- v-papmmn- l-s---ma- n-s---ma- v3ppse--- u-------- c-------- v3spsa--- u--------,t
d-------- l-p---mn- d-------- v3paia--- r-------- n-s---mg- v-papmmn- p-p---na- u-------- c-------- l-p---mn- n-p---mg- n-p---mn- n-s---na- r-------- p-p---na- v3paia--- v-papamn- u--------,t
l-s---fn- d-------- n-s---fn- a-s---fn- l-s---fg- n-s---fg- u-------- l-s---ng- l-p---fa- n-p---fa- v--rne--- u-------- v3saim--- r-------- l-s---nd- a-s---nd- c-------- a-s---nd- n-s---nd- l-p---fg- n-p---fg- n-p---fg- v-prpafg- u-------- p-p---fn- v3paim--- r-------- l-p---na- a-p---na- u--------,t
v3paim--- d-------- l-p---mn- n-p---mn- l-p---fa- n-p---fa- v--rne--- c-------- a-p---na- v--pna--- d-------- p-s---na- l-p---mg- n-p---mg- v-pappmn- l-p---md- n-p---md- a-s---na- v-pppemn- l-p---ma- n-p---ma- c-------- r-------- a-s---nac v3pasp--- u-------- v-pppamn- p-p---md- l-p---na- a-p---na- l-s---fg- n-s---fg- a-p---na- d-------- v-pppana- u--------,t
l-p---mn- d-------- n-p---mn- n-s---md- a-s---md- v3paia--- r-------- l-p---na- n-p---na- r-------- p-p---nd- v3paip--- u--------,t
c-------- n-p---mn- v3paia--- r-------- l-s---fg- n-s---fg- v-pappmn- d-------- n-p---fd- c-------- a-s---nd- r-------- n-p---mg- c-------- l-p---mn- v-papamn- p-p---mg- l-p---fd- n-p---fd- r-------- n-s---fa- v3paip--- u-------- n-s---mn- d-------- l-s---mn- n-s---mn- l-p---mg- n-p---mg- u-------- p-s---mn- v3siie--- l-p---mg- r-------- n-s---fd- n-p---mg- u-------- v3saia--- r-------- n-s---mg- v-sppamn- l-p---ma- r-------- n-s---fg- n-p---ma- u-------- l-p---mn- c-------- n-p---mn- c-------- l-p---mn- r-------- n-s---fg- c-------- n-s---mg- n-p---mn- d-------- v-prpamn- r-------- n-s---mg- v-papamn- n-s---fa- v3piia--- n-s---mn- v-pppamg- u-------- d-------- v-papamn- v3paia--- p-s---fa- v-papamg- l-p---mg- n-p---mg- u-------- c-------- r-------- p-s---na- v3paia--- r-------- n-s---mg- c-------- a-p---mn- r-------- n-p---fa- u--------,t
n-p---mg- d-------- l-s---nn- a-s---nn- u-------- c-------- p-p---md- l-p---mn- n-p---mn- r-------- l-s---fg- n-s---fg- v3paia--- u-------- v3piie--- d-------- d-------- v3paim--- n-p---ma- d-------- n-p---fa- c-------- l-s---fa- v-sppafa- n-s---fa- u-------- c-------- l-s---fa- n-s---fa- v--pna--- v3piie--- c-------- l-p---na- n-p---na- u--------,t
l-s---ng- d-------- d-------- a-s---ng- a-p---nn- v3slia--- c-------- n-p---fn- l-p---fn- d-------- a-p---fn- v3plia--- u-------- a-p---fn- c-------- v3piia--- u-------- r-------- p-p---fd- a-p---mn- v3paia--- l-p---mn- a-p---mn- l-p---mg- n-p---mg- u--------,t
n-p---mn- d-------- v-papmmn- l-s---na- v-sppana- v3paia--- n-s---fd- u-------- l-p---na- d-------- d-------- p-p---mn- a-s---nac d-------- v-pppamn- d-------- p-p---ma- c-------- a-s---ma- p-s---ma- n-s---na- v-sppama- u-------- l-s---na- c-------- a-s---nac l-p---mg- n-p---mg- v-pppamg- c-------- v-pppemg- l-s---ng- d-------- a-s---ng- p-p---mg- l-s---na- n-s---na- u-------- p-s---nn- d-------- d-------- v3siia--- u-------- c-------- l-s---fa- r-------- l-s---ma- a-s---ma- n-s---ma- n-s---fa- v-sapmfa- u--------,t
v3piia--- d-------- p-p---ma- d-------- v--pna--- u-------- c-------- d-------- l-p---mg- r-------- n-s---fg- d-------- a-p---md- v3slia--- v--fna--- r-------- p-p---mg- l-p---ma- a-p---ma- u-------- l-s---na- d-------- v-sppena- c-------- a-s---na- l-s---fg- n-s---fg- d-------- v-pppamn- r-------- l-p---ma- n-p---ma- u-------- d-------- c-------- l-s---mg- n-s---mg- u-------- c-------- d-------- v3saoa--- u-------- d-------- d-------- v-sppamg- r-------- a-s---ng- d-------- u-------- c-------- d-------- r-------- l-p---fg- n-p---fg- u-------- v--pne--- u--------,t
l-s---fa- d-------- n-s---fa- a-p---md- v3paia--- n-s---fa- d-------- c-------- n-s---fa- a-s---fa- v--pna--- u--------,t
l-p---mn- d-------- n-p---mn- n-s---mg- n-s---fd- l-p---ma- d-------- n-p---ma- p-p---na- v-papama- v-papmmn- c-------- v3pasa--- r-------- p-p---ma- n-p---mn- r-------- p-p---ng- v3ppia--- d-------- v3paia--- u--------,t
p-s---ma- d-------- v3siia--- v--pna--- d-------- a-p---na- l-s---mn- n-s---mn- r-------- l-s---fa- n-s---fa- u-------- a-p---ma- c-------- r-------- p-s---nd- v-papmma- n-p---mn- d-------- d-------- v--pna--- u-------- c-------- v--pna--- r-------- p-s---ng- c-------- d-------- l-s---na- n-s---na- a-s---na- v3pasa--- c-------- v--pne--- r-------- l-s---ng- a-s---ngs n-s---ng- u--------,t
v--pna--- d-------- a-p---ma- d-------- l-p---ma- r-------- l-s---fd- n-s---fd- u-------- d-------- p-p---ma- d-------- n-p---fa- c-------- n-p---ma- u-------- u-------- v-pppema- d-------- a-s---ng- c-------- a-s---ng- n-s---ng- d-------- a-s---fn- n-s---fn- v3sfim--- r-------- l-s---na- n-s---na- u-------- c-------- v-pppama- a-p---na- u--------,t
d-------- l-s---mn- d-------- p-p---na- v-sapamn- c-------- v-sapamn- l-p---na- p-p---na- c-------- p-s---mn- l-p---na- d-------- v3sfoa--- v3siie--- u--------,t
d-------- r-------- l-s---fa- n-s---fa- v-sapamn- d-------- v3siia--- r-------- l-p---fa- n-p---fa- u-------- c-------- v3siia--- c-------- v3siie--- u--------,t
d-------- c-------- p-s---mn- p-s---ma- v3saom--- l-p---mg- r-------- n-s---nd- v-pppamg- c-------- d-------- v3spie--- r-------- l-s---na- a-s---na- u-------- v3siia--- l-p---ma- n-p---mn- v--pna--- u-------- n-s---fg- c-------- a-s---fg- v-sppafg- p-p---ma- v--anp--- u-------- v--pne--- c-------- r-------- a-s---nd- v--fna--- c-------- v--pna--- c-------- d-------- v3ppia--- u--------,t
l-p---mn- d-------- v-pppamn- l-s---md- d-------- n-s---md- v3piie--- r-------- n-s---fa- p-s---mg- u-------- l-p---mg- c-------- p-p---mg- v-pppemg- c-------- d-------- v-pppamg- c-------- v3spie--- d-------- c-------- d-------- n-s---na- v3spia--- u-------- d-------- v3piia--- c-------- v3spia--- v--ana--- u--------,t
v-sapamn- d-------- p-s---mn- v3spia--- p-p---ma- d-------- n-p---md- d-------- v--pne--- c-------- v--ana--- p-p---mg- a-p---mg- n-p---ma- p-p---mn- a-p---mn- c-------- d-------- v3pfia--- v-papemn- u--------,t
v3ppia--- d-------- u-------- c-------- r-------- p-p---mg- l-s---mn- n-s---mn- l-p---md- n-p---md- d-------- v3spia--- v-sppamn- d-------- a-p---na- d-------- v--ana--- c-------- d-------- v--ana--- c-------- d-------- p-p---mn- d-------- v3pasp--- u-------- d-------- d-------- d-------- v3piia--- p-s---md- l-p---mn- n-p---mn- u-------- n-s---mn- d-------- l-s---mn- n-s---mg- c-------- n-s---mn- l-s---mn- n-s---mg- u-------- v-pppamn- v--pna--- d-------- l-s---na- n-s---na- u-------- v3siie--- d-------- c-------- l-p---mn- n-p---mn- p-p---ma- u-------- c-------- d-------- v3paoa--- u-------- d-------- v3pasa--- u--------,t
l-p---mn- d-------- d-------- n-p---mn- l-p---ma- n-p---mn- u-------- c-------- v3saip--- u-------- v3piia--- u-------- c-------- l-s---mn- n-s---mn- v-sapamn- l-p---md- n-p---md- d-------- d-------- d-------- v3saia--- c-------- l-s---fn- d-------- n-s---fn- p-p---mg- v3srie--- d-------- c-------- a-s---fn- v--pna--- v--pna--- l-p---ma- v-pppama- u-------- c-------- c-------- p-s---na- v3ppie--- n-p---mn- c-------- l-p---mn- n-p---mn- v--pne--- r-------- p-p---ma- u-------- d-------- r-------- v-pppama- l-s---na- a-s---na- v--pna--- l-p---na- d-------- p-p---md- a-p---md- a-p---na- c-------- l-p---na- a-p---na- u--------,t
l-s---fa- d-------- d-------- n-s---fa- c-------- v3siia--- v--ana--- a-s---nnc v--pna--- c-------- r-------- l-p---fa- n-p---fa- v--ana--- u-------- r-------- p-p---mg- v3piia--- v-papamn- v--ana--- u-------- c-------- a-p---na- d-------- r-------- p-p---mg- v--pne--- u-------- p-s---mg- a-p---mn- n-s---fd- v--pna--- u--------,t
v--pna--- d-------- p-p---md- d-------- d-------- a-s---nac v--pna--- l-s---fa- p-p---mg- n-s---fa- n-s---na- v--pna--- u-------- c-------- a-s---fd- l-p---md- n-p---md- c-------- r-------- l-p---ma- a-p---ma- n-p---ma- a-s---nac v--fnm--- u--------,t
d-------- d-------- a-s---na- d-------- v--pna--- d-------- r-------- a-s---fg- n-s---fg- a-s---na- a-s---na- c-------- a-s---na- r-------- l-s---na- a-s---na- v--pne--- u--------,t
d-------- a-p---ma- d-------- a-p---ma- v3siia--- v--pna--- v--pna--- c-------- d-------- p-p---na- v--pna--- d-------- v--pna--- u--------,t
l-p---mn- d-------- n-p---mn- v-papamn- n-s---fa- d-------- a-s---fa- d-------- v3piie--- l-p---md- n-p---md- u-------- d-------- d-------- r-------- n-s---fd- u-------- c-------- n-s---fg- n-s---fd- d-------- l-s---nd- a-s---nd- v3paim--- u-------- d-------- c-------- d-------- a-p---mn- v-pppamn- r-------- l-s---nd- d-------- r-------- l-s---fa- r-------- l-s---ma- n-s---ma- n-s---fa- l-p---na- d-------- p-p---md- v3piia--- u-------- u-------- l-s---fg- c-------- n-s---fg- v-pppamn- d-------- v3piie--- u--------,t
l-p---mn- d-------- n-p---mn- a-p---mg- v3paia--- r-------- n-s---mg- d-------- u--------,t
a-s---md- l-s---md- n-s---md- l-p---mn- n-p---mn- l-s---fa- n-s---fa- v3paia--- r-------- a-s---md- n-s---md- u--------,t
d-------- a-s---fn- l-s---fn- n-s---fn- d-------- d-------- d-------- v3spia--- c-------- r-------- n-s---fa- v3saim--- u--------,t
l-p---mn- d-------- a-p---mn- a-p---mg- n-p---mg- v3ppie--- c-------- d-------- v-prpemg- v3spia--- d-------- u-------- c-------- c-------- a-s---ma- d-------- v3piia--- u-------- a-p---fn- d-------- n-p---fn- r-------- n-p---ng- c-------- n-p---mn- v-prpemn- v3paip--- u--------,t
a-s---mnc d-------- l-s---mn- a-s---mn- d-------- v3saip--- l-s---fg- n-s---fg- u-------- c-------- r-------- p-s---na- a-p---na- d-------- v-pppamn- v3piie--- u--------,t
v3saia--- d-------- d-------- l-s---mg- n-s---mg- l-p---na- a-p---na- l-s---mn- n-s---mn- v--pna--- u-------- v3slie--- d-------- p-s---mg- a-s---na- r-------- l-s---fg- p-s---mg- n-s---fg- p-s---fg- r-------- n-s---ma- n-p---md- v3saia--- u-------- v-sppamn- l-s---na- d-------- n-s---na- a-s---na- v--pna--- u-------- n-p---ma- v-sppana- a-p---ma- a-p---ma- u-------- c-------- p-p---ma- a-p---ma- v-prpema- a-s---na- v--pna--- r-------- l-s---na- v--anm--- n-s---fa- u-------- l-s---fg- d-------- d-------- n-s---fg- a-s---mn- v3saia--- v--ana--- c-------- a-p---nn- v3spia--- u-------- u-------- c-------- l-s---fa- n-s---fa- d-------- v3siia--- u--------,t
d-------- v3paia--- l-s---fd- p-s---mg- n-s---fd- l-s---na- n-s---na- l-s---ng- n-s---ng- p-s---nn- d-------- d-------- a-s---nn- v3spia--- r-------- l-s---ma- n-s---ma- u--------,t
a-------- d-------- n-p---fn- a-p---fn- p-p---fd- l-p---ma- n-p---ma- v3piia--- u--------,t
d-------- d-------- d-------- n-s---mn- c-------- n-s---mn- v3siia--- u-------- c-------- v-prpemn- a-p---mn- n-p---mn- c-------- n-s---fd- a-p---mn- u-------- n-s---md- r-------- p-p---ma- l-p---na- d-------- c-------- n-s---md- v-prpemn- u--------,t
l-s---nn- d-------- n-s---nn- a-s---nn- d-------- v3saip--- p-s---ng- v3siie--- u--------,t
v3siie--- d-------- l-s---nd- n-s---nd- c-------- l-s---nd- n-s---nd- v--pna--- l-p---fa- l-p---mg- a-p---mg- n-p---fa- u-------- n-p---mg- c-------- v3siia--- a-p---fg- d-------- p-p---ng- a-p---fgs v--fna--- l-s---fa- n-s---fa- u-------- l-p---ma- c-------- p-p---ma- r-------- l-p---fa- n-p---fa- v--fnm--- u--------,t
