pos,label
d-------- p-s---ma- u-------- a-p---fv- u-------- v2pama--- u-------- v2pama--- g-------- n-s---fa- u-------- n-p---na- c-------- n-p---fa- c-------- n-p---na- a-p---na- u-------- c-------- g-------- d-------- v-sppamn- a-s---fa- n-s---fa- v3sase--- u--------,o
d-------- g-------- d-------- d-------- v--ana--- g-------- v--ana--- g-------- u-------- c-------- g-------- d-------- r-------- n-s---md- n-s---ng- v3spse--- v-srpemn- r-------- n-s---nd- u--------,o
p-s----d- g-------- a-s---nnc p-s---mn- g-------- a-p---mg- a-s---ma- v3spsa--- a-s---mn- u--------,o
d-------- g-------- p-s---na- n-s---na- d-------- d-------- v3sfia--- u-------- d-------- g-------- v-srpemn- d-------- u--------,o
d-------- g-------- p-s---fg- p-s----n- u-------- n-s---mv- u-------- v2sfim--- c-------- p-s---na- n-p---fg- a-p---fg- v1spia--- n-s---ma- c-------- a-s---fa- n-s---fa- u-------- c-------- g-------- a-s---mn- u-------- a-p---na- v-srppmn- r-------- n-p---nd- v2spse--- u--------,o
n-p---mn- g-------- a-p---mn- v3ppia--- u--------,o
p-s---mn- g-------- a-s---mn- a-s---mn- v3spsa--- c-------- a-p---na- v3srsa--- u-------- p-s---md- g-------- v3ppie--- a-p---mn- n-p---mn- n-p---na- d-------- a-s---md- u-------- g-------- v-srpamd- g-------- v3ppie--- a-p---mn- u--------,o
p-s---mn- g-------- g-------- a-s---mn- a-s---mn- v3spsa--- c-------- a-p---na- v3srsa--- u-------- p-s---mg- g-------- g-------- n-s---na- a-s---na- r-------- n-p---mn- v3ppia--- a-p---ma- r-------- n-p---ma- u-------- a-p---mn- g-------- p-s---ma- a-s---ma- v3paia--- u-------- u--------,o
p-s---fa- g-------- v-sppemn- v3siia--- n-s---mn- n-s---mn- u--------,o
u-------- i-------- n-s---fv- a-s---fv- n-s---mg- n-s---mg- u-------- d-------- g-------- p-s---md- n-p---fn- c-------- n-p---nn- a-p---nn- v3siie--- u-------- c-------- a-s---na- n-s---fg- n-p---na- a-p---na- v1saie--- r-------- n-s---fg- v-sppamn- a-s---fg- u-------- v1spia--- g-------- d-------- l-------- d-------- g-------- a-p---fa- n-p---fa- v1siia--- u--------,o
a-p---fa- g-------- g-------- n-p---fa- a-s---fd- r-------- n-s---fd- v1saia--- c-------- g-------- v1saia--- a-s---fa- n-s---fa- a-s---fa- u--------,o
d-------- g-------- p-s---na- p-s---md- n-p---nn- n-p---mg- a-p---nn- n-s---md- v3spie--- u--------,o
d-------- g-------- n-s---fn- n-s---mg- v3sfim--- a-s---mg- p-p---fg- p-p---fn- p-s----d- n-s---na- r-------- n-p---fn- v3ppia--- u-------- c-------- d-------- p-s---fn- n-s---fn- v3spia--- a-s---fn- u-------- a-p---na- v-srpafn- u-------- p-s---fn- p-s---fn- g-------- v3sria--- a-p---na- n-p----d- a-p---na- g-------- p-s---mn- g-------- u--------,o
p-s---fd- g-------- d-------- g-------- v1spoa--- n-p---mg- v--anm--- p-s---mg- u-------- u--------,o
p-s---ma- g-------- d-------- v3saia--- a-s---fn- n-s---fn- u--------,o
u-------- n-s---mv- a-s---mv- u--------,o
d-------- g-------- g-------- p-s---mn- n-s---mn- v-srpemn- d-------- n-p---mg- a-p---mg- a-p---mg- a-s---na- v3saim--- n-s---na- u-------- c-------- p-s----n- d-------- d-------- v-prpena- a-p---na- v2spia--- u--------,o
v3spia--- g-------- p-s---fd- n-s---fn- a-p---na- n-p----d- n-p---na- v-sppafn- p-s---fn- a-s---ma- a-s---ma- d-------- v3siia--- c-------- v3siia--- u-------- v-sap-fn- n-p---fd- u-------- c-------- p-s---ma- a-s---na- v3saia--- n-s---fn- u-------- p-s---fn- p-s----a- n-p---ma- v3sfia--- u-------- v-sppafn- g-------- d-------- u--------,o
d-------- d-------- d-------- v-sapafn- u-------- n-s---fv- n-s---fv- u-------- v2sama--- a-s---mg- n-s---mg- n-s---ma- u--------,o
d-------- d-------- n-s---mn- d-------- p-s---mn- v3spia--- n-p---ma- p-s---mn- g-------- n-p---fa- u--------,o
d-------- g-------- r-------- n-s---fd- n-p---mn- v3ppia--- u-------- u--------,o
d-------- g-------- v3siia--- u-------- n-s---fn- g-------- v3saim--- n-p---fd- n-p---na- u-------- n-p---na- g-------- v3saia--- a-p---na- u-------- n-s---na- g-------- a-s---na- v3saia--- u--------,o
u-------- i-------- p-s---fd- p-s---fn- p-s----g- u-------- n-s---nv- u-------- a-s---fn- u--------,o
d-------- p-s----a- r-------- n-s---mn- n-p---mg- v3saia--- a-s---ma- n-s---ma- v-sppama- u--------,o
d-------- g-------- g-------- p-s---mn- a-p---na- n-p---mg- n-s---md- a-s---md- a-p---na- n-p---na- v3saia--- d-------- g-------- a-p---fa- n-p---fa- u-------- a-p---na- p-s----n- p-s---md- v2siia--- u-------- v-sppemn- c-------- v2saom--- n-s---na- g-------- a-s---na- v2saom--- g-------- a-s---ma- n-s---ma- u--------,o
d-------- g-------- p-s----d- a-s---md- d-------- v3saim--- a-s---na- n-s---na- u--------,o
d-------- d-------- d-------- a-s---md- v3piie--- n-p---fn- n-p---mg- a-p---mg- u-------- c-------- p-s----g- a-p---na- n-p---na- v3saom--- u-------- d-------- p-s----g- l-------- n-p---fn- p-p---fn- v3ppie--- a-p---fn- u-------- p-p---fg- d-------- n-s---fa- g-------- c-------- n-p---na- a-p---na- v-sppamn- d-------- v2spia--- v--pna--- u--------,o
p-s---fa- g-------- d-------- a-s---fa- v3siia--- n-s---fn- a-s---mg- u-------- a-s---fn- n-s---fn- u--------,o
d-------- p-s----a- n-p---ma- v1sfia--- d-------- g-------- a-s---fg- n-s---fg- c-------- p-s----g- r-------- u-------- c-------- p-s---fd- v3spie--- d-------- n-s---mn- n-p---nd- u--------,o
d-------- d-------- d-------- v2spma--- n-s---na- u-------- p-s---na- g-------- v1sasa--- u--------,o
a-p---mn- g-------- n-p---mn- a-p---mn- d-------- v3paim--- u-------- d-------- d-------- g-------- p-s---ma- v1spia--- v-srpama- d-------- v--anm--- d-------- p-s----n- n-s---na- n-s---fa- g-------- n-p---ma- g-------- n-s---md- v2sria--- u-------- u--------,o
p-s---fa- g-------- v-sppemn- v3siia--- n-s---mn- n-s---mn- u--------,o
u-------- i-------- n-s---fv- u-------- d-------- v3spia--- a-p---mn- v3paia--- n-p---md- p-p---ma- a-p---ma- u-------- d-------- a-d---ma- a-d---md- v--pna--- u-------- d-------- p-s----n- g-------- a-s---fn- v-pppafn- v2spia--- u-------- u--------,o
d-------- g-------- v3siia--- u-------- n-s---fn- g-------- n-s---ma- v3saia--- v-sppama- p-s---mg- n-p---ma- v3siia--- u-------- n-s---na- g-------- v3sai---- a-s---na- a-s---na- u-------- d-------- g-------- a-s---ma- v3saia--- u--------,o
g-------- n-s---mn- v3siia--- r-------- n-p---md- u-------- r-------- g-------- n-s---ma- v3saim--- d-------- u--------,o
d-------- g-------- r-------- n-s---ma- v3saim--- u-------- c-------- p-s---ma- v-sapafn- n-s---fa- v3sao---- c-------- d-------- n-p---nn- v3saom--- u--------,o
v3siia--- g-------- g-------- d-------- v-sppafn- n-s---ma- a-s---ma- u--------,o
d-------- g-------- v3saia--- n-s---fa- u-------- p-s---fa- g-------- p-s---ma- n-s---mn- v3saia--- a-s---md- n-s---md- d-------- v-sapama- r-------- n-s---ma- g-------- c-------- n-p---ma- u-------- n-s---fg- a-s---fg- --s---ma- a-s---ma- u-------- p-s---mn- n-p---ma- v3slie--- n-s---fd- g-------- n-s---md- g-------- u--------,o
n-s---mn- g-------- p-s---md- a-s---mn- v3saia--- n-s---mn- u--------,o
p-s---md- g-------- v-prpena- n-p---na- v3siia--- n-p---mg- c-------- n-p---mg- u--------,o
p-s---mn- g-------- p-s---md- a-s---mn- d-------- v3siia--- u--------,o
n-s---mn- g-------- v-sapamn- n-s---fg- r-------- a-s---ma- n-s---ma- n-s---ma- a-s---na- v-srpama- v3saim--- n-s---fg- p-s---fg- u--------,o
p-s---ma- g-------- p-s---md- n-s---fn- a-p---nd- r-------- n-p---nd- v3saia--- v-sppemd- n-s---mg- u-------- n-s---na- g-------- v3siie--- r-------- g-------- v3siia--- u--------,o
u-------- n-s---mv- u-------- a-s---mn- d-------- n-s---na- v2samm--- p-s---na- g-------- v2sase--- n-s---mg- n-s---md- a-s---md- u--------,o
a-s---mn- g-------- g-------- v3spia--- u-------- u--------,o
p-s---fa- g-------- d-------- n-s---mn- v3siie--- v3saia--- g-------- u--------,o
u-------- n-s---mn- a-s---mn- n-s---fn- g-------- u-------- v2ppme--- n-s---na- p-s---na- g-------- v1sasa--- u--------,o
a-p---md- g-------- p-s---mn- g-------- v-sap-mn- p-s---na- v3siia--- u-------- n-p---md- c-------- n-p---fd- r-------- n-s---fa- n-s---fa- u--------,o
d-------- g-------- n-s---mn- n-s---nn- v3spma--- a-s---nn- u--------,o
g-------- p-s---mn- g-------- u-------- c-------- g-------- v-sapamn- a-s---na- r-------- a-s---na- n-s---na- v3sasa--- d-------- u-------- d-------- d-------- p-s---md- n-p---nn- v3ppia--- u-------- p-p---ng- p-s---md- p-s---mn- v1sfia--- c-------- p-s---ma- v-sppama- v1sfia--- u-------- u--------,o
p-p---ng- r-------- v3saia--- n-s---mn- u-------- c-------- p-s---md- v3saoa--- a-p---na- n-p---na- u--------,o
p-s---ma- g-------- g-------- n-s---mn- g-------- c-------- n-p---mn- n-s---mg- n-p---fd- g-------- v3piie--- n-p---nd- g-------- a-p---nd- u--------,o
n-s---fn- g-------- n-s---fn- n-s---fg- v-sapafn- n-s---md- v3saia--- g-------- p-s---ma- n-s---fa- g-------- c-------- a-d---na- n-p---na- a-p---na- u--------,o
n-s---mn- g-------- n-p---md- v3saim--- a-p---md- n-s---ma- v--ana--- u--------,o
p-p---mn- g-------- v-sppamg- v3paia--- u-------- d-------- g-------- v3paia--- n-s---ma- n-s---ma- a-s---ma- u--------,o
p-s---ma- v3piia--- r-------- g-------- v3paia--- u-------- c-------- p-s---ma- v3paia--- a-s---ma- u-------- v3piia--- g-------- g-------- d-------- v3paia--- g-------- n-p---md- u-------- v3paia--- g-------- d-------- u-------- v3paim--- g-------- n-p---fa- u--------,o
d-------- d-------- g-------- a-s---na- n-s---na- r-------- n-s---ma- v-sapama- v3piie--- u-------- d-------- g-------- p-s---na- n-s---mn- v3siie--- n-s---fg- a-s---fg- u--------,o
d-------- g-------- n-s---mn- v3saia--- c-------- r-------- n-s---nn- v3saia--- u-------- g-------- d-------- v3paim--- c-------- n-s---mg- n-s---na- v3paim--- u--------,o
d-------- g-------- n-s---fn- v3saip--- a-s---fn- n-s---fn- u-------- v3paia--- g-------- v--pna--- r-------- n-s---fa- u-------- c-------- n-p---fn- c-------- c-------- a-p---mn- n-p---mn- n-s---mg- u--------,o
r-------- p-p---md- g-------- a-s---mn- n-s---mn- v3siia--- u--------,o
a-s---na- g-------- n-s---na- v3paia--- v-srppna- n-s---fd- n-s---mg- u-------- d-------- g-------- v3piia--- n-p---fa- a-p---fa- u--------,o
n-s---mn- g-------- d-------- a-s---na- v3siia--- n-p---fa- r-------- n-s---mg- a-s---mg- n-s---mg- u-------- l-------- g-------- r-------- n-s---fa- v3piia--- n-p---mn- u--------,o
r-------- g-------- g-------- a-p---mg- n-p---na- v-pppamn- n-p---mn- v3piia--- u-------- g-------- d-------- n-p---mn- n-s---mg- u--------,o
r-------- p-p---md- g-------- a-s---mn- n-s---mn- v3siia--- r-------- n-p---mg- u-------- v-sppamn- a-s---na- n-s---na- u--------,o
d-------- g-------- g-------- r-------- n-s---fd- a-s---fd- v3siie--- a-s---mn- n-s---mn- u--------,o
p-s---fa- g-------- g-------- d-------- g-------- n-p---mg- v3spia--- n-s---nn- a-s---nn- v-pppamg- u-------- d-------- g-------- p-s---fa- n-s---mn- v-sppamn- n-p---fd- v3siia--- u-------- d-------- g-------- n-s---mn- v3siia--- d-------- u--------,o
d-------- g-------- a-s---fn- v3siia--- u-------- g-------- n-p---ng- v3siia--- n-s---fn- d-------- a-s---fn- u--------,o
p-s---ma- g-------- n-p---mg- g-------- n-p---mg- g-------- r-------- n-s---mn- v3saia--- n-d---mg- u-------- c-------- v-pppamn- v3piia--- u--------,o
p-s---mn- g-------- a-s---mn- r-------- n-s---fg- v-sapamn- d-------- n-s---fa- u-------- n-s---na- g-------- n-p---md- v-srpamn- u-------- v3saia--- g-------- a-p---mg- d-------- u--------,o
l-------- g-------- g-------- a-s---mn- n-s---mn- v3siie--- v-sapmmn- a-s---na- n-s---na- n-s---fd- a-s---fd- u-------- v--pna--- v-srpamn- u--------,o
l-------- g-------- p-s---ma- v-sapmmn- v3saia--- n-s---mn- n-s---ng- r-------- u-------- a-s---na- g-------- v3saia--- n-s---fg- n-s---md- d-------- v-sapamn- u-------- d-------- g-------- n-s---na- v3saim--- n-s---mg- u--------,o
p-s---ma- g-------- n-s---mn- v3saia--- v-sapamn- r-------- a-s---ma- n-s---ma- u-------- d-------- g-------- v3saia--- a-s---ng- n-s---ng- n-s---fn- u--------,o
r-------- g-------- v3saia--- r-------- n-p---fd- v-sapamn- u-------- r-------- g-------- v3saim--- n-s---mn- u--------,o
p-s---ma- g-------- g-------- n-s---mg- n-p---mn- a-p---mn- v3piie--- u-------- n-s---fa- g-------- n-s---mg- a-s----g- a-s---mg- v3paia--- d-------- u-------- n-s---fd- g-------- n-s---na- a-s---na- -3paia--- u-------- d-------- g-------- v3paim--- a-s---mg- r-------- n-p---na- n-s---mg- u--------,o
p-s---ma- g-------- g-------- n-s---mn- g-------- c-------- n-p---mn- n-s---mg- d-------- v-papemn- c-------- a-p---na- n-p---na- v-papamn- d-------- v-sppama- a-s---fa- r-------- n-s---fa- v3piia--- r-------- n-s---fa- u--------,o
p-s---md- g-------- g-------- n-s---mn- c-------- a-s---fn- n-s---fn- v3piia--- v-sapamd- c-------- v3piia--- a-p---na- u-------- n-s---fa- p-s---na- v3saoa--- u--------,o
p-s---mn- g-------- g-------- p-p---md- d-------- v3saia--- c-------- p-s---ma- v-sppama- v3saia--- n-s---mn- a-s---md- n-s---md- u-------- d-------- v-sapama- r-------- n-p---md- n-s---mg- u--------,o
p-s---fa- n-s---fn- n-p---fd- a-p---fd- v-sapafn- v3saia--- g-------- v-sapmfn- u-------- n-s---ma- g-------- v3saia--- v--pne--- u--------,o
r-------- g-------- n-s---md- v3saia--- n-s---fn- u-------- v3saia--- g-------- n-s---mn- u-------- d-------- g-------- d-------- v3saip--- u--------,o
l-------- g-------- r-------- n-s---fg- v3saim--- n-s---nn- u--------,o
p-s---fa- g-------- d-------- n-s---fn- c-------- n-s---nn- v3saia--- n-s---fa- u-------- l-------- g-------- p-s---fd- n-d---nn- n-p---ng- v3paip--- u-------- a-s---fn- g-------- p-s---fd- v3saim--- n-s---fn- u--------,o
v-sapmfn- g-------- n-s---ng- n-s---ma- v3saia--- u--------,o
u-------- d-------- d-------- n-s---mn- v2spia--- u-------- a-s---nv- n-s---nv- u--------,o
d-------- g-------- p-s----a- p-s---fn- g-------- d-------- v1saia--- u-------- c-------- a-s---ma- n-s---ma- a-s---ma- v--pne--- u-------- u--------,o
v3siia--- c-------- n-s---fa- v3paip--- n-p---md- u-------- v--ana--- v-sppafn- a-s---ma- n-s---ma- d-------- v-sppama- u--------,o
p-s---fn- g-------- d-------- g-------- v--ana--- v3siie--- a-s---fn- d-------- g-------- v--ana--- u--------,o
p-s---fd- g-------- n-s---fn- n-s---ma- v3saia--- u--------,o
g-------- n-s---mn- n-s---fd- v-sapmmn- n-s---fg- v3saia--- a-p---fd- u-------- l-------- g-------- a-s---fd- p-s---mg- r-------- v3saim--- v3saia--- g-------- u--------,o
u-------- n-s---fv- u-------- d-------- p-s---ma- v2spia--- v--ana--- u--------,o
p-s----n- g-------- p-s---ma- v2siia--- a-s---fn- p-s---md- a-s---md- r-------- n-s---md- u--------,o
d-------- g-------- n-p---na- a-p---na- v-sapamn- v1saia--- a-s---nd- n-s---nd- r-------- a-s---fa- n-s---fa- u--------,o
d-------- c-------- v2saip--- c-------- p-s----d- n-s---mn- v3saia--- n-s---md- u-------- v2spma--- u-------- c-------- p-s---mn- g-------- a-s---mn- r-------- n-p---nd- v3sase--- u--------,o
d-------- g-------- v1sfia--- u-------- c-------- g-------- v-srpenn- v3sfim--- u--------,o
c-------- g-------- r-------- p-s---md- g-------- n-s---mn- v3sasa--- n-p---ma- a-p---ma- u-------- d-------- g-------- n-s---fg- v-sppafg- p-s----g- v1sfim--- u-------- d-------- g-------- a-p---fa- n-p---fa- r-------- n-p---nd- a-p---nd- v1spsa--- n-p---fa- u-------- u--------,o
p-s---ma- g-------- d-------- v3saia--- a-s---fn- n-s---fn- u--------,o
u-------- n-s---nv- a-s---nv- u-------- a-s---nn- p-s----a- n-s---nn- v3saia--- n-s---na- n-p---mg- u--------,o
v2sria--- g-------- a-s---na- a-s---na- n-s---na- a-s---na- d-------- g-------- a-s---na- u-------- v1sfia--- g-------- d-------- c-------- p-s---fn- a-s---fn- n-s---fn- c-------- n-s---mn- u--------,o
a-s---na- g-------- p-s----d- v1sfia--- u-------- p-s----n- g-------- r-------- n-p---fd- v2siie--- a-p---fd- u--------,o
c-------- g-------- r-------- p-s----d- g-------- n-s---mn- v3sasa--- n-p---ma- a-p---ma- u-------- g-------- d-------- p-s----d- v1sfia--- r-------- n-p---nd- n-p---fa- u-------- p-p---fn- g-------- p-s----a- v3ppia--- c-------- p-p---fn- n-p---fn- v3ppia--- u-------- u--------,o
p-s---fa- g-------- v-sppemn- v3siia--- n-s---mn- n-s---mn- u-------- n-s---fv- u-------- d-------- g-------- p-s----n- p-p---fa- v2sfie--- u--------,o
d-------- g-------- p-s---na- p-s----a- v3spia--- u--------,o
d-------- d-------- d-------- a-s---mn- p-s---mn- v1sfim--- c-------- v1sfim--- a-s---fa- u--------,o
d-------- v2spma--- n-s---fd- n-s---ma- u-------- v2sama--- g-------- n-p---md- u-------- u--------,o
d-------- g-------- v3siia--- u-------- n-s---fn- g-------- r-------- n-s---ng- v3slia--- v-sfpmfn- n-p---na- u--------,o
l-------- g-------- a-p---nn- v3saip--- a-s---nn- u--------,o
g-------- c-------- v3saia--- g-------- c-------- v3saia--- d-------- n-s---nd- u-------- d-------- g-------- d-------- n-s---ng- v3siie--- n-s---ma- n-s---mn- v-sfpmmn- u-------- n-s---fa- g-------- r-------- n-p---nd- v3saia--- u--------,o
p-p---md- g-------- n-p---mg- v3siia--- a-s---fn- n-s---fn- u--------,o
u-------- n-s---mv- u-------- l-------- g-------- p-s----a- d-------- a-s---na- p-s---fn- v1sfim--- a-s---fn- u--------,o
d-------- g-------- g-------- n-s---mg- d-------- v3sfim--- a-s---mg- n-s---fn- u-------- p-s---ma- p-s---ma- g-------- n-s---mn- v3saoa--- a-s---mn- u-------- d-------- v-sppema- g-------- u--------,o
g-------- p-s---fd- d-------- n-s---na- a-s---na- v3saia--- n-s---mn- u--------,o
n-p---na- g-------- g-------- v1spie--- v-sppefn- u-------- v-sppafn- u-------- r-------- g-------- a-p---na- n-p---na- v-sppafn- c-------- a-p---fg- r-------- n-s---md- u--------,o
g-------- c-------- n-s---fn- v3sasa--- u-------- v3sasa--- g-------- n-s---mn- a-p---ma- u-------- v1spie--- r-------- n-s---nd- u-------- a-p---fn- g-------- p-s---fd- r-------- a-s---na- n-s---na- a-p---fn- n-p---fn- v-sppefa- v3ppia--- u--------,o
d-------- g-------- c-------- a-s---mg- n-s---fn- u-------- n-s---fn- n-s---fn- u-------- a-s---na- v3spsa--- n-s---ng- a-s---na- v-sppeng- u-------- n-p---ng- r-------- n-p---nd- v-sppefn- a-p---nd- u-------- p-s---fn- g-------- d-------- v-sppafn- v3spia--- a-s---fa- n-s---fa- u-------- n-s---ma- v-sppefn- n-s---ma- a-s---ma- u-------- p-s---ma- g-------- n-s---md- v3siia--- r-------- n-p---fa- u-------- n-s---ma- n-s---mg- n-s---mg- u-------- d-------- d-------- p-s---fd- d-------- n-s---mn- v3spie--- d-------- c-------- d-------- u-------- c-------- v1spsa--- r-------- n-s---md- c-------- d-------- a-p---na- v1spsa--- u-------- n-s---fa- a-s---fa- u-------- n-p---ma- g-------- c-------- a-s---na- a-s---na- n-s---na- u-------- n-s---fa- g-------- v-sppefn- n-s---mg- n-s---mg- g-------- n-s---fa- u-------- c-------- d-------- d-------- v1spse--- a-p---mg- p-s---mn- p-s---mn- a-s---mn- v3spse--- r-------- n-p---nd- u-------- v-sapamn- a-p---na- n-p---na- u--------,o
n-s---mn- g-------- a-s---mn- c-------- v3siia--- d-------- a-s---mn- c-------- n-s---mn- u-------- v--anm--- d-------- p-s---fa- v3siia--- n-s---mg- r-------- n-s---na- v-sapafa- u--------,o
d-------- g-------- c-------- g-------- a-s---mn- v3spia--- c-------- n-s---fg- n-s---na- v3spia--- u-------- d-------- g-------- p-s---fa- v3spie--- d-------- v--ana--- r-------- n-s---ng- u-------- n-s---fg- v-sppamn- u-------- p-s---fa- l-------- v3ppia--- a-p---mn- u--------,o
d-------- d-------- p-s---fd- l-------- n-s---ma- v2samm--- c-------- v2sama--- u--------,o
n-p---fn- p-s---fd- r-------- n-s---ma- m-------- n-s---ma- v3ppia--- r-------- n-s---ng- u-------- c-------- g-------- p-p---fd- v1spie--- v-sppafn- u--------,o
v-sapamn- g-------- r-------- n-s---ng- a-s---mn- n-s---mn- n-s---mn- a-p---md- r-------- n-p---ma- v3saia--- c-------- v3saia--- u--------,o
p-p---mn- g-------- v3plie--- a-p---mn- r-------- n-p---nd- u-------- p-s---mn- g-------- r-------- n-s---ma- a-s---ma- v3saip--- u--------,o
g-------- p-s---fn- v1siia--- c-------- v1siia--- r-------- g-------- n-s---md- u-------- r-------- g-------- p-s---fa- v3piie--- n-p---fn- a-p---fn- u-------- a-p---na- v-sppefa- p-s---na- p-s---fd- n-s---mn- v3saia--- n-p---fa- u--------,o
d-------- g-------- v-sapamn- r-------- g-------- v3saim--- r-------- v-sppand- n-s---nd- u-------- n-s---fd- g-------- a-s---fd- v3siia--- v3saia--- g-------- u--------,o
u-------- v2spma--- u-------- a-s---mg- n-s---fv- a-s---mg- u--------,o
d-------- n-s---nn- u-------- d-------- n-s---nn- a-s---nn- u-------- p-s---nn- p-s----d- v-srpenn- v3sfim--- u--------,o
n-p---fn- g-------- n-p---mn- u-------- p-s---mn- g-------- p-s----d- n-s---mn- n-s---mn- v1siia--- d-------- u-------- d-------- d-------- a-s---mn- n-s---mn- v1sria--- u-------- p-s---mn- a-p---md- n-p---md- a-s---ma- n-s---ma- v1sfia--- u--------,o
u-------- u-------- d-------- v3siie--- u-------- g-------- p-s---fa- a-s---mn- n-s---mn- v3saia--- u--------,o
v-sapafn- g-------- n-p---fa- r-------- n-p---nd- v1saia--- n-s---ma- v-pppema- r-------- n-s---fa- u-------- d-------- d-------- g-------- u-------- u--------,o
p-s---fa- g-------- v-sppemn- v3siia--- n-s---mn- n-s---mn- u--------,o
u-------- i-------- n-s---fv- u-------- d-------- g-------- v3spia--- v--anm--- n-s---ma- d-------- v-sapama- u-------- c-------- d-------- g-------- p-s----d- a-s---mn- n-s---mn- v3saia--- d-------- v3spia--- u--------,o
n-p---md- g-------- v3spie--- n-s---mn- a-p---md- d-------- u-------- d-------- g-------- g-------- p-s---mn- n-s---ma- c-------- n-p---ma- v3sasa--- u-------- u--------,o
p-s---ma- g-------- d-------- v3saia--- a-s---fn- n-s---fn- u--------,o
u-------- n-s---mv- u-------- d-------- g-------- g-------- n-p---mn- a-p---mn- a-p---mn- v3ppie--- u-------- d-------- g-------- p-s---na- a-p---na- v3spie--- n-p---md- u--------,o
a-p---fn- g-------- g-------- n-p---fn- a-p---mg- v3ppia--- n-p---mg- u--------,o
p-p---fn- g-------- g-------- n-p---nd- v3prie--- u-------- p-p---fn- g-------- n-s---md- u--------,o
p-p---mg- p-p---mn- g-------- g-------- v3pasa--- r-------- a-s---mg- n-s---mg- u-------- p-p---mn- g-------- v3ppie--- u-------- n-p---na- a-p---na- v-pppamn- u--------,o
p-p---mn- g-------- r-------- a-p---ng- n-p---ng- v3pasa--- d-------- u-------- p-p---mn- g-------- a-p---na- v3ppia--- u-------- n-p---mg- c-------- g-------- p-s---mn- v3sase--- u--------,o
d-------- p-s---fd- d-------- d-------- v1spie--- a-s---ma- n-s---ma- v--ana--- u--------,o
d-------- g-------- a-s---nn- p-s---fd- c-------- n-s---md- v3saom--- u--------,o
a-s---na- g-------- p-s----d- v1sfia--- u-------- p-s----n- g-------- r-------- n-p---fd- v2spme--- a-p---fd- u--------,o
p-s---fn- g-------- n-s---fn- v3spia--- a-s---fn- u-------- p-s---fn- p-s---fa- n-s---mg- n-s---mg- v3sfia--- u--------,o
d-------- g-------- v1sfia--- n-s---ma- u-------- l-------- n-p---fa- u-------- p-p---ma- a-s---mn- r-------- n-p---nd- a-p---nd- v3siia--- d-------- u-------- n-p---ma- d-------- u-------- m-------- a-p---ma- u--------,o
v-sapamn- g-------- p-s---mn- g-------- a-s---na- d-------- v3siia--- n-s---ma- u--------,o
d-------- g-------- n-p---md- n-s---ma- a-s---ma- v1sfia--- u--------,o
p-s---mn- g-------- g-------- a-p---na- v3sasa--- n-s---ma- r-------- n-p---fd- c-------- v3sasa--- n-p---fg- m-------- a-p---mg- u-------- p-s---md- g-------- r-------- v1saom--- u-------- v-sapefn- p-s---na- n-s---na- a-s---na- u-------- d-------- a-s---na- u-------- a-s---na- n-s---mg- u--------,o
p-s---ng- g-------- v--tne--- v1spie--- r-------- g-------- n-s---md- u-------- u--------,o
p-s---fa- g-------- v-sppemn- v3siia--- n-s---mn- n-s---mn- u-------- i-------- n-s---fv- a-s---fv- n-s---mg- n-s---mg- u-------- d-------- d-------- v2spma--- n-p---md- r-------- a-s---ma- n-s---ma- u--------,o
d-------- g-------- g-------- n-s---mn- v3sfim--- d-------- n-s---mn- u-------- c-------- a-p---ma- p-s---na- n-s---na- a-s---na- v-pppama- n-s---fa- g-------- v--ana--- v--ana--- g-------- n-s---mg- u-------- u--------,o
p-s---ma- g-------- d-------- v3saia--- a-s---fn- n-s---fn- u--------,o
u-------- c-------- g-------- v2spoa--- p-s---fd- u-------- n-s---mv- u-------- v-sppemn- r-------- n-p---nd- v--pna--- u-------- d-------- g-------- p-s---fd- n-s---mn- r-------- n-p---nd- v3saop--- u--------,o
d-------- d-------- g-------- g-------- v3spia--- a-p---ma- v--pna--- d-------- n-p---ma- u--------,o
r-------- g-------- g-------- a-s---md- n-s---fa- v3paia--- a-p---mn- a-p---md- r-------- a-s---fa- n-s---fa- u--------,o
d-------- d-------- g-------- g-------- p-s---fn- n-s---na- v-sapafn- v1sfim--- r-------- n-s---fa- u-------- p-s---fn- p-s---fd- a-s---fn- v3srie--- u-------- d-------- n-p---nd- a-p---nd- v-srpefn- u-------- r-------- p-s---ng- n-s---mn- v3siie--- v-sfpmmn- n-s---fa- d-------- a-s---fa- u--------,o
d-------- g-------- v1saom--- u--------,o
p-s----n- g-------- v-samp--- p-s---md- r-------- n-s---md- u-------- c-------- d-------- v-sapamn- c-------- p-s----d- r-------- n-p---na- v3pama--- u-------- u--------,o
d-------- v-papafn- v3siia--- n-p---na- a-p---na- u-------- d-------- a-s---fn- u-------- r-------- p-s---fd- g-------- c-------- a-p---fn- v3piia--- a-p---fn- u--------,o
r-------- g-------- n-p---na- v-sapafn- r-------- a-p---fd- n-p---fd- v3siia--- d-------- n-s---ma- u-------- a-s---ma- n-s---ma- u-------- c-------- p-s---fd- n-s---ma- a-s---ma- r-------- n-p---nd- v3saia--- a-s---fn- n-s---fn- u--------,o
